State,County,Abbreviation,Max AQI,90th Percentile AQI,Median AQI,"Percent of adults with a high school diploma only, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",# Employed,# Unemployed,Male,Female,Median Age,Population (2014-2020),Total Votes 2020,Votes 2020 Donald Trump,Votes 2020  Joe Biden,Income,Professional,Service,Office,Construction,Production,WorkAtHome,Mean Commute (minutes),Batteries,CoalIntegratedGasificationCombinedCycle,ConventionalHydroelectric,ConventionalSteamCoal,Flywheels,Geothermal,HydroelectricPumpedStorage,LandfillGas,MunicipalSolidWaste,NaturalGasFiredCombinedCycle,NaturalGasFiredCombustionTurbine,NaturalGasInternalCombustionEngine,NaturalGasSteamTurbine,NaturalGaswithCompressedAirStorage,Nuclear,OffshoreWindTurbine,OnshoreWindTurbine,OtherGases,OtherNaturalGas,OtherWasteBiomass,PetroleumCoke,PetroleumLiquids,SolarPhotovoltaic,SolarThermalwithEnergyStorage,SolarThermalwithoutEnergyStorage,Wood/WoodWasteBiomass,Percent of people in poverty 2019
Texas,Cameron,TexasCameron,176,70,43,26.4,17.3,5.181429096,4.236007926,5.311304505,5.336383676,31.5,5.625055091,5.056100281,4.688722299,4.804357547,36095,28.2,26.3,24.3,10.5,10.6,2.4,20.2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,25.5
Texas,Collin,TexasCollin,154,54,37,15,52.3,5.728042765,4.556374877,5.666750041,5.681333515,36.6,5.975132985,5.687454938,5.39827689,5.357683341,90124,52.7,12.1,24.3,5.2,5.7,8.5,28.7,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,6.1
Texas,Dallas,TexasDallas,135,67,42,22.6,31.5,6.097323959,5.016368862,6.105587159,6.117710672,33.3,6.412721214,5.964560373,5.487245875,5.7771193,53626,34,17.7,24.1,11.5,12.8,4.3,27.2,0,0,0,0,0,0,0,3,0,2,0,0,6,0,0,0,0,0,0,0,0,6,1,0,0,1,14
Texas,Denton,TexasDenton,142,71,40,17.8,45.1,5.673293754,4.514095958,5.598943631,5.612685335,35.2,5.906898827,5.61972969,5.346018321,5.274210978,80290,46,13.9,25.6,6.3,8.2,7.1,28.9,0,0,1,0,0,0,0,9,0,0,0,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5
Texas,Ector,TexasEctor,95,51,27,30.3,15.4,4.867679574,3.959804317,4.904439629,4.892612107,30.3,5.199596126,4.647549222,4.513031053,4.053462605,59528,23.4,15.7,25.9,17.9,17.1,2.2,22,2,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,12.1
Texas,Ellis,TexasEllis,125,58,39,27.7,24.3,4.944171645,3.7513561,4.9200398,4.932747649,36.1,5.227470199,4.93230123,4.75320758,4.439537948,67371,33.2,13.5,25.8,11.8,15.7,5,29.3,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8.7
Texas,Freestone,TexasFreestone,10,1,0,33.2,15.3,3.764922985,2.722633923,4.007021926,3.97982143,40.4,4.29466459,3.938419646,3.84298347,3.211921084,45890,26.4,24.9,19.3,14.1,15.3,2.7,25.7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5
Texas,Galveston,TexasGalveston,143,62,40,24.9,31.1,5.176721975,4.158060794,5.207550893,5.219636911,37.5,5.514665939,5.18707774,4.969909572,4.765273562,65702,41.1,17.6,22,9.4,9.9,3.7,28,2,0,0,0,0,0,0,0,0,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3
Texas,Gregg,TexasGregg,86,46,32,28.2,21.3,4.71502508,3.670431409,4.779654201,4.801307647,35.4,5.091645858,4.678518379,4.509901134,4.166045088,47970,27.8,18.7,25.1,12,16.5,2.8,20.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5
Texas,Harris,TexasHarris,179,80,50,23.4,31.5,6.319823874,5.310289624,6.359512012,6.364406144,33.3,6.662995967,6.2131646,5.844987591,5.959982457,57791,35.4,17.4,22.9,11.5,12.8,3.7,28.9,0,0,0,0,0,0,0,0,0,41,46,21,1,0,0,0,0,0,0,0,1,0,2,0,0,0,15
Texas,Hidalgo,TexasHidalgo,155,65,37,23.5,18.7,5.502530901,4.622141462,5.618511446,5.63743569,29.1,5.929106632,5.342302246,4.954199078,5.105534028,37097,27,23.5,25.6,13,11,4.9,21.9,0,0,0,0,0,5,0,0,0,6,6,12,0,0,0,0,2,0,0,4,0,1,0,0,0,0,26.9
Texas,Hood,TexasHood,100,48,33,30,26.4,4.410692896,3.263162465,4.447220069,4.460852758,46.7,4.755119899,4.51295108,4.423032772,3.7513561,60275,32.6,14.9,23.3,13.2,16.1,4.5,32.5,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
Texas,Hunt,TexasHunt,87,45,32,34,19.9,4.609156693,3.454387467,4.655896827,4.67092275,37.8,4.964504765,4.585652454,4.464415022,3.948364056,49319,31.7,17.3,24.3,12.7,14.1,3.6,30.8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,14.8
Texas,Hutchinson,TexasHutchinson,156,113,16,34.4,14,3.899054068,2.787460475,4.033303101,4.032376971,37.3,4.333870279,3.94156112,3.88417207,2.980911938,50035,22,17,25,18.9,17.1,1.5,18.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11.4
Texas,Karnes,TexasKarnes,32,17,6,36.9,15.3,3.817367016,2.643452676,3.960613458,3.796157877,34.7,4.187153954,3.718418642,3.597585502,3.086359831,53051,27.4,20.2,22.8,16.5,13,3.5,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21
Texas,Kaufman,TexasKaufman,134,56,37,32.4,20.5,4.798553971,3.641176547,4.766115283,4.782114147,35.6,5.075218379,4.751548529,4.573730052,4.262213705,63926,33.4,15.2,25.9,11.6,13.9,3.6,34.7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8
Texas,Lubbock,TexasLubbock,81,40,20,25.6,30.1,5.169171678,3.954049447,5.1721094,5.184188721,30.7,5.479221051,5.07991892,4.895201475,4.599413606,49078,35,19.9,25.3,9.9,9.8,2.5,17.3,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,17.9
Texas,Maverick,TexasMaverick,160,56,27,22.6,12.7,4.318501584,3.565020928,4.458426315,4.465888243,29.6,4.7632033,4.185768733,3.837651558,3.920332072,37734,21.1,26.5,22.6,14,15.8,1.3,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9
Texas,McLennan,TexasMcLennan,97,50,38,27,24.2,5.052836247,3.869818208,5.084071989,5.10404303,33.2,5.395202291,4.989525457,4.774020345,4.562887381,46262,32.8,18.5,24.8,10.8,13.2,3.6,19.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18
Texas,Nueces,TexasNueces,159,64,40,29.3,21.8,5.173861959,4.166962664,5.250468797,5.261181952,35.3,5.556888403,5.103749003,4.809337461,4.783539133,53317,29.4,21.3,24.5,13,11.8,2.3,19.6,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,16.5
Texas,Parker,TexasParker,115,50,35,28.8,26.4,4.807054468,3.603360924,4.809209445,4.815272174,39.7,5.113281384,4.877567137,4.789467894,4.106836587,70608,38.3,14,24.3,12.1,11.3,5.1,31.7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
Texas,Potter,TexasPotter,138,67,22,32,14.9,4.709176645,3.471438407,4.79445319,4.76792726,33.8,5.082422709,4.520837113,4.356637647,3.994185128,41852,24.2,22.9,22.7,12.3,17.8,2.3,17.8,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,20.3
Texas,Randall,TexasRandall,90,64,42,22.8,32.4,4.839691685,3.511348515,4.813467564,4.828608345,35.6,5.122133928,4.808966784,4.704124767,4.105510185,65564,37.3,17.4,26.2,8.9,10.2,3,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
Texas,Robertson,TexasRobertson,29,1,0,35.5,16.1,3.837272703,2.672097858,3.918868743,3.934195349,40.9,4.22762965,3.907411361,3.750585527,3.372727941,52189,30.1,16.1,21.2,16,16.6,3.5,24.4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7
Texas,Rusk,TexasRusk,120,44,3,31.8,15.5,4.311923309,3.209246849,4.452997088,4.401676196,38.5,4.729124275,4.32974355,4.217773377,3.665017825,49270,26.7,18.2,20.7,15.9,18.5,3.3,24.3,0,0,11,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.4
Texas,Smith,TexasSmith,84,46,33,23.4,26.4,5.005184804,3.865873528,5.036349388,5.065523697,36.6,5.35221147,4.997914731,4.835982117,4.467504514,50742,33,19.2,23,10.7,14.1,3.4,23.8,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9
Texas,Tarrant,TexasTarrant,159,77,45,24,32.3,6.001417393,4.900656562,5.995093085,6.013347958,34.3,6.305346424,5.919769274,5.610898534,5.612521082,62532,36.6,16.2,25.2,9,13,4.3,27,0,0,1,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2
Texas,Titus,TexasTitus,36,7,0,33.4,16.3,4.093841767,2.949877704,4.205366788,4.222300181,33.8,4.514946005,4.022428371,3.8786941,3.455149521,46980,22.8,17.3,21.4,10.4,28.1,1.7,18.8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3
Texas,Travis,TexasTravis,153,63,44,16.5,50,5.841630351,4.66819016,5.783443326,5.775107788,33.9,6.080325551,5.781779781,5.203867476,5.635546072,68350,47.4,15.8,22.1,8.1,6.6,8.4,25.3,1,0,5,0,2,0,0,3,0,8,11,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,10.8
Texas,Victoria,TexasVictoria,100,47,31,30.8,20,4.577043487,3.532881719,4.653202863,4.671829806,35.7,4.963646186,4.534089595,4.368231083,4.015820634,55740,30,17.3,25.3,13.2,14.1,4.1,20,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14.3
Texas,Webb,TexasWebb,160,65,41,25.3,18.9,5.026843656,3.99206726,5.123544587,5.143473847,28.6,5.434653519,4.835037053,4.413266227,4.621384028,40442,26.2,22.9,28,10.2,12.7,2.7,21.7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,20.9
Utah,Cache,UtahCache,159,71,44,20.2,38.3,4.802753207,3.281033367,4.787842882,4.785201664,25.1,5.087554276,4.737558378,4.557230416,4.200275799,53812,37.9,15.6,22.8,7.8,16,5.2,17.3,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1
Utah,Carbon,UtahCarbon,93,51,43,27.1,17.1,3.910090546,2.648360011,4.002382075,4.012879387,37.2,4.308692442,3.945567053,3.796227314,3.362859303,46994,27.9,19.4,23.2,15,14.5,3.3,17.7,0,0,7,2,0,0,0,0,0,0,0,3,0,0,0,0,8,2,0,0,0,1,2,0,0,0,16.4
Wyoming,Carbon,WyomingCarbon,82,25,9,38.2,20.6,3.888909259,2.565847819,3.920749261,3.854002233,38,4.189686783,3.823734988,3.70018433,3.154423973,57644,30.7,19.4,16.6,16.6,16.7,4.1,16.3,0,0,7,2,0,0,0,0,0,0,0,3,0,0,0,0,8,2,0,0,0,1,2,0,0,0,11.7
Utah,Davis,UtahDavis,155,77,44,21.2,37.8,5.227210323,3.855397997,5.234476788,5.227981776,30.8,5.53227142,5.220900084,5.008553334,4.749859941,75961,40.6,14.1,26.6,7.2,11.6,5.5,22.5,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5.5
Utah,Duchesne,UtahDuchesne,125,64,45,36.7,14.7,3.856063953,2.780317312,4.013342904,3.995942163,31,4.305759672,3.926445348,3.871864702,2.919078092,63000,30.7,14.9,17.5,20,17,6.7,20.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2
Utah,Tooele,UtahTooele,159,67,42,29.3,24.2,4.523967459,3.2219356,4.516812916,4.509390721,31.3,4.81414767,4.498158869,4.322343361,3.95114316,66542,32.1,16.2,23.8,11.4,16.5,4.6,27.8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5.3
Utah,Uintah,UtahUintah,119,65,45,34.9,15.8,4.084826417,3.089198367,4.267077817,4.251078264,30.3,4.560181711,4.168379613,4.106428895,3.204391332,67012,28.6,12.9,24.5,17.4,16.7,3.8,19.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1
Utah,Utah,UtahUtah,150,77,45,22.8,34,6.191948743,4.883280906,5.474589189,5.46565643,24.6,5.771175772,5.431165874,5.262470075,4.859282438,67042,41,15.2,26.5,7.6,9.9,6.7,21.4,0,0,4,0,0,0,0,0,0,8,1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.7
Utah,Utah,UtahUtah,150,77,45,22.8,34,5.480363436,4.070924031,5.474589189,5.46565643,24.6,5.771175772,5.431165874,5.262470075,4.859282438,67042,41,15.2,26.5,7.6,9.9,6.7,21.4,0,0,4,0,0,0,0,0,0,8,1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.7
Utah,Weber,UtahWeber,140,71,44,29.6,24.5,5.092359167,3.7930916,5.094827363,5.09106521,32.5,5.393980356,5.034768788,4.806627609,4.598265098,62036,32.9,14,25.3,10.4,17.4,4.6,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
Vermont,Bennington,VermontBennington,70,45,35,29.1,36.2,4.204228543,3.0523091,4.245784017,4.262664625,47,4.555336328,3.851013607,3.393224116,3.640382045,52251,36.1,18.7,21.6,10.1,13.5,8,19.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,10
Vermont,Chittenden,VermontChittenden,98,47,36,19,51.3,4.947722829,3.648457594,4.900623806,4.916480269,36.5,5.209654395,2.930949031,2.53529412,2.674861141,66906,47.6,16,21.2,6.5,8.6,5.4,21.1,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,11,0,0,1,10.5
Vermont,Rutland,VermontRutland,96,51,37,34.4,30.8,4.436989088,3.307709923,4.463579467,4.479920651,46.6,4.772856909,3.903089987,3.480868924,3.670153045,52635,34.2,19.5,23.1,10.8,12.5,5.2,21.1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,10.8
Virginia,Caroline,VirginiaCaroline,64,45,34,37.7,19.9,4.145972903,3.003891166,4.180068501,4.177421057,40,4.479776792,4.211867761,3.920957706,3.884058647,60925,28.8,18.1,26.4,12,14.7,2.9,35.6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,5.772235133,4.562471305,5.753311827,5.761087741,37.9,6.058247183,5.77550705,5.226344666,5.623190346,117515,56.6,14.7,18.4,5.7,4.7,6.3,32.1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,5.772235133,4.562471305,5.753311827,5.761087741,37.9,6.058247183,5.77550705,5.226344666,5.623190346,117515,56.6,14.7,18.4,5.7,4.7,6.3,32.1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,5.772235133,4.562471305,5.753311827,5.761087741,37.9,6.058247183,4.127007557,3.602277084,3.963410016,106870,53,18.1,18.6,6.8,3.6,7.2,31.2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,5.772235133,4.562471305,5.753311827,5.761087741,37.9,6.058247183,4.127007557,3.602277084,3.963410016,106870,53,18.1,18.6,6.8,3.6,7.2,31.2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,5.772235133,4.562471305,4.07191881,4.081491329,38.1,4.377761439,5.77550705,5.226344666,5.623190346,117515,56.6,14.7,18.4,5.7,4.7,6.3,32.1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,5.772235133,4.562471305,4.07191881,4.081491329,38.1,4.377761439,5.77550705,5.226344666,5.623190346,117515,56.6,14.7,18.4,5.7,4.7,6.3,32.1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,5.772235133,4.562471305,4.07191881,4.081491329,38.1,4.377761439,4.127007557,3.602277084,3.963410016,106870,53,18.1,18.6,6.8,3.6,7.2,31.2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,5.772235133,4.562471305,4.07191881,4.081491329,38.1,4.377761439,4.127007557,3.602277084,3.963410016,106870,53,18.1,18.6,6.8,3.6,7.2,31.2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,4.090046322,2.86569606,5.753311827,5.761087741,37.9,6.058247183,5.77550705,5.226344666,5.623190346,117515,56.6,14.7,18.4,5.7,4.7,6.3,32.1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,4.090046322,2.86569606,5.753311827,5.761087741,37.9,6.058247183,5.77550705,5.226344666,5.623190346,117515,56.6,14.7,18.4,5.7,4.7,6.3,32.1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,4.090046322,2.86569606,5.753311827,5.761087741,37.9,6.058247183,4.127007557,3.602277084,3.963410016,106870,53,18.1,18.6,6.8,3.6,7.2,31.2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,4.090046322,2.86569606,5.753311827,5.761087741,37.9,6.058247183,4.127007557,3.602277084,3.963410016,106870,53,18.1,18.6,6.8,3.6,7.2,31.2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,4.090046322,2.86569606,4.07191881,4.081491329,38.1,4.377761439,5.77550705,5.226344666,5.623190346,117515,56.6,14.7,18.4,5.7,4.7,6.3,32.1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,4.090046322,2.86569606,4.07191881,4.081491329,38.1,4.377761439,5.77550705,5.226344666,5.623190346,117515,56.6,14.7,18.4,5.7,4.7,6.3,32.1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,4.090046322,2.86569606,4.07191881,4.081491329,38.1,4.377761439,4.127007557,3.602277084,3.963410016,106870,53,18.1,18.6,6.8,3.6,7.2,31.2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Virginia,Fairfax,VirginiaFairfax,100,54,38,12.8,61.6,4.090046322,2.86569606,4.07191881,4.081491329,38.1,4.377761439,4.127007557,3.602277084,3.963410016,106870,53,18.1,18.6,6.8,3.6,7.2,31.2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Virginia,Fauquier,VirginiaFauquier,61,42,31,26.6,36.4,4.545195745,3.23578087,4.535078819,4.541978412,41.4,4.839572312,4.63796979,4.399777524,4.244648154,94775,42.8,16.6,20.8,12.4,7.4,7.3,39.8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1
Virginia,Giles,VirginiaGiles,200,61,37,38.7,18.1,3.860637417,2.684845362,3.916559219,3.932575223,44.5,4.225671043,3.961753214,3.837335868,3.333648757,49734,25.2,20.4,20.8,12.3,21.4,1.8,24.9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4
Virginia,Hanover,VirginiaHanover,64,45,34,25.5,39.8,4.741435256,3.44684771,4.709456532,4.726131989,42.9,5.018904286,4.849591378,4.646580153,4.403240665,84955,45.4,13.8,24.9,8.9,7.1,6.9,26.1,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.1
Virginia,Henrico,VirginiaHenrico,71,48,36,21.2,43.7,5.226901358,4.068334313,5.188216726,5.233998148,38.5,5.512740413,5.261086736,4.802363174,5.066594248,66447,44.4,15.4,26.1,5.8,8.3,5.2,22.3,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7
Virginia,Loudoun,VirginiaLoudoun,108,45,33,12.4,61.3,5.324813164,4.07685881,5.280434948,5.288709665,36,5.585622009,5.349469857,4.914279675,5.141048218,129588,57.3,13.2,19.9,4.5,5.1,7,33.7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.664933288,3.396024897,4.651762447,4.687823147,43.6,4.971196963,4.75920687,4.534888758,4.34754467,62134,41.8,15.2,25.5,6.4,11.1,4.3,22.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.664933288,3.396024897,4.651762447,4.687823147,43.6,4.971196963,4.75920687,4.534888758,4.34754467,62134,41.8,15.2,25.5,6.4,11.1,4.3,22.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.664933288,3.396024897,4.651762447,4.687823147,43.6,4.971196963,4.635051248,4.19331943,4.427697038,41483,31.9,21.4,24.9,7.9,13.8,2.6,20.8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.664933288,3.396024897,4.651762447,4.687823147,43.6,4.971196963,4.635051248,4.19331943,4.427697038,41483,31.9,21.4,24.9,7.9,13.8,2.6,20.8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.664933288,3.396024897,4.679200696,4.714715256,38.7,4.998350897,4.75920687,4.534888758,4.34754467,62134,41.8,15.2,25.5,6.4,11.1,4.3,22.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.664933288,3.396024897,4.679200696,4.714715256,38.7,4.998350897,4.75920687,4.534888758,4.34754467,62134,41.8,15.2,25.5,6.4,11.1,4.3,22.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.664933288,3.396024897,4.679200696,4.714715256,38.7,4.998350897,4.635051248,4.19331943,4.427697038,41483,31.9,21.4,24.9,7.9,13.8,2.6,20.8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.664933288,3.396024897,4.679200696,4.714715256,38.7,4.998350897,4.635051248,4.19331943,4.427697038,41483,31.9,21.4,24.9,7.9,13.8,2.6,20.8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.656941046,3.57818061,4.651762447,4.687823147,43.6,4.971196963,4.75920687,4.534888758,4.34754467,62134,41.8,15.2,25.5,6.4,11.1,4.3,22.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.656941046,3.57818061,4.651762447,4.687823147,43.6,4.971196963,4.75920687,4.534888758,4.34754467,62134,41.8,15.2,25.5,6.4,11.1,4.3,22.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.656941046,3.57818061,4.651762447,4.687823147,43.6,4.971196963,4.635051248,4.19331943,4.427697038,41483,31.9,21.4,24.9,7.9,13.8,2.6,20.8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.656941046,3.57818061,4.651762447,4.687823147,43.6,4.971196963,4.635051248,4.19331943,4.427697038,41483,31.9,21.4,24.9,7.9,13.8,2.6,20.8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5
Virginia,Roanoke,VirginiaRoanoke,69,48,35,25,35.6,4.656941046,3.57818061,4.679200696,4.714715256,38.7,4.998350897,4.75920687,4.534888758,4.34754467,62134,41.8,15.2,25.5,6.4,11.1,4.3,22.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
