,State_x,Area_name,First Word of Each County,# Employed,State_y,# Unemployed
2948,VA,"Russell County, VA",Russell,10468.0,VA,742.0
2949,VA,"Scott County, VA",Scott,8484.0,VA,474.0
2950,VA,"Shenandoah County, VA",Shenandoah,20963.0,VA,1166.0
2951,VA,"Smyth County, VA",Smyth,12523.0,VA,861.0
2952,VA,"Southampton County, VA",Southampton,8614.0,VA,449.0
2953,VA,"Spotsylvania County, VA",Spotsylvania,63166.0,VA,4035.0
2954,VA,"Stafford County, VA",Stafford,68242.0,VA,4099.0
2955,VA,"Surry County, VA",Surry,3396.0,VA,207.0
2956,VA,"Sussex County, VA",Sussex,3450.0,VA,321.0
2957,VA,"Tazewell County, VA",Tazewell,14335.0,VA,1185.0
2958,VA,"Warren County, VA",Warren,19077.0,VA,1181.0
2959,VA,"Washington County, VA",Washington,24457.0,VA,1496.0
2960,VA,"Westmoreland County, VA",Westmoreland,8915.0,VA,558.0
2961,VA,"Wise County, VA",Wise,12080.0,VA,996.0
2962,VA,"Wythe County, VA",Wythe,12760.0,VA,1067.0
2963,VA,"York County, VA",York,30587.0,VA,1803.0
2964,VA,"Alexandria city, VA",Alexandria,94157.0,VA,6011.0
2965,VA,"Bristol city, VA",Bristol,6750.0,VA,566.0
2966,VA,"Buena Vista city, VA",Buena,2935.0,VA,179.0
2967,VA,"Charlottesville city, VA",Charlottesville,23785.0,VA,1639.0
2968,VA,"Chesapeake city, VA",Chesapeake,114556.0,VA,7480.0
2969,VA,"Colonial Heights city, VA",Colonial,7877.0,VA,603.0
2970,VA,"Covington city, VA",Covington,2181.0,VA,231.0
2971,VA,"Danville city, VA",Danville,17379.0,VA,1871.0
2972,VA,"Emporia city, VA",Emporia,2083.0,VA,261.0
2973,VA,"Fairfax city, VA",Fairfax,12304.0,VA,734.0
2974,VA,"Falls Church city, VA",Falls,7970.0,VA,314.0
2975,VA,"Franklin city, VA",Franklin,3332.0,VA,308.0
2976,VA,"Fredericksburg city, VA",Fredericksburg,13017.0,VA,1003.0
2977,VA,"Galax city, VA",Galax,2658.0,VA,223.0
2978,VA,"Hampton city, VA",Hampton,59090.0,VA,5514.0
2979,VA,"Harrisonburg city, VA",Harrisonburg,22712.0,VA,1547.0
2980,VA,"Hopewell city, VA",Hopewell,8758.0,VA,1053.0
2981,VA,"Lexington city, VA",Lexington,1906.0,VA,143.0
2982,VA,"Lynchburg city, VA",Lynchburg,33405.0,VA,2610.0
2983,VA,"Manassas city, VA",Manassas,20278.0,VA,1406.0
2984,VA,"Manassas Park city, VA",Manassas,8835.0,VA,648.0
2985,VA,"Martinsville city, VA",Martinsville,5051.0,VA,619.0
2986,VA,"Newport News city, VA",Newport,81929.0,VA,7786.0
2987,VA,"Norfolk city, VA",Norfolk,102074.0,VA,9751.0
2988,VA,"Norton city, VA",Norton,1536.0,VA,124.0
2989,VA,"Petersburg city, VA",Petersburg,11582.0,VA,1877.0
2990,VA,"Poquoson city, VA",Poquoson,5988.0,VA,261.0
2991,VA,"Portsmouth city, VA",Portsmouth,40428.0,VA,4273.0
2992,VA,"Radford city, VA",Radford,7922.0,VA,535.0
2993,VA,"Richmond city, VA",Richmond,109370.0,VA,10592.0
2994,VA,"Roanoke city, VA",Roanoke,45388.0,VA,3786.0
2995,VA,"Salem city, VA",Salem,11938.0,VA,733.0
2996,VA,"Staunton city, VA",Staunton,11480.0,VA,767.0
2997,VA,"Suffolk city, VA",Suffolk,41643.0,VA,2903.0
2998,VA,"Virginia Beach city, VA",Virginia,215991.0,VA,14331.0
2999,VA,"Waynesboro city, VA",Waynesboro,10002.0,VA,698.0
3000,VA,"Williamsburg city, VA",Williamsburg,6153.0,VA,552.0
3001,VA,"Winchester city, VA",Winchester,14041.0,VA,871.0
3002,WA,Washington,Washington,3585782.0,WA,329087.0
3003,WA,"Adams County, WA",Adams,8584.0,WA,677.0
3004,WA,"Asotin County, WA",Asotin,9845.0,WA,538.0
3005,WA,"Benton County, WA",Benton,94682.0,WA,8461.0
3006,WA,"Chelan County, WA",Chelan,40497.0,WA,3693.0
3007,WA,"Clallam County, WA",Clallam,26303.0,WA,2977.0
3008,WA,"Clark County, WA",Clark,221896.0,WA,20682.0
3009,WA,"Columbia County, WA",Columbia,1599.0,WA,125.0
3010,WA,"Cowlitz County, WA",Cowlitz,43999.0,WA,4523.0
3011,WA,"Douglas County, WA",Douglas,19420.0,WA,1805.0
3012,WA,"Ferry County, WA",Ferry,2184.0,WA,285.0
3013,WA,"Franklin County, WA",Franklin,38664.0,WA,3833.0
3014,WA,"Garfield County, WA",Garfield,750.0,WA,69.0
3015,WA,"Grant County, WA",Grant,43247.0,WA,4195.0
3016,WA,"Grays Harbor County, WA",Grays,25653.0,WA,3402.0
3017,WA,"Island County, WA",Island,33305.0,WA,2998.0
3018,WA,"Jefferson County, WA",Jefferson,11850.0,WA,1231.0
3019,WA,"King County, WA",King,1190168.0,WA,96440.0
3020,WA,"Kitsap County, WA",Kitsap,119140.0,WA,9952.0
3021,WA,"Kittitas County, WA",Kittitas,20087.0,WA,1998.0
3022,WA,"Klickitat County, WA",Klickitat,9002.0,WA,808.0
3023,WA,"Lewis County, WA",Lewis,31819.0,WA,3284.0
3024,WA,"Lincoln County, WA",Lincoln,4363.0,WA,318.0
3025,WA,"Mason County, WA",Mason,23009.0,WA,2508.0
3026,WA,"Okanogan County, WA",Okanogan,17822.0,WA,1759.0
3027,WA,"Pacific County, WA",Pacific,7610.0,WA,914.0
3028,WA,"Pend Oreille County, WA",Pend,4428.0,WA,530.0
3029,WA,"Pierce County, WA",Pierce,406822.0,WA,43374.0
3030,WA,"San Juan County, WA",San,7714.0,WA,665.0
3031,WA,"Skagit County, WA",Skagit,56374.0,WA,6124.0
3032,WA,"Skamania County, WA",Skamania,5006.0,WA,509.0
3033,WA,"Snohomish County, WA",Snohomish,403863.0,WA,37293.0
3034,WA,"Spokane County, WA",Spokane,234789.0,WA,22519.0
3035,WA,"Stevens County, WA",Stevens,16799.0,WA,1746.0
3036,WA,"Thurston County, WA",Thurston,132365.0,WA,11947.0
3037,WA,"Wahkiakum County, WA",Wahkiakum,1285.0,WA,124.0
3038,WA,"Walla Walla County, WA",Walla,28096.0,WA,2069.0
3039,WA,"Whatcom County, WA",Whatcom,103992.0,WA,10724.0
3040,WA,"Whitman County, WA",Whitman,20683.0,WA,1301.0
3041,WA,"Yakima County, WA",Yakima,118071.0,WA,12688.0
3042,WV,West Virginia,West,726023.0,WV,66133.0
3043,WV,"Barbour County, WV",Barbour,6729.0,WV,606.0
3044,WV,"Berkeley County, WV",Berkeley,54709.0,WV,3628.0
3045,WV,"Boone County, WV",Boone,6685.0,WV,784.0
3046,WV,"Braxton County, WV",Braxton,4678.0,WV,542.0
3047,WV,"Brooke County, WV",Brooke,9012.0,WV,889.0
3048,WV,"Cabell County, WV",Cabell,38604.0,WV,3342.0
3049,WV,"Calhoun County, WV",Calhoun,2128.0,WV,407.0
3050,WV,"Clay County, WV",Clay,2759.0,WV,394.0
3051,WV,"Doddridge County, WV",Doddridge,3605.0,WV,242.0
3052,WV,"Fayette County, WV",Fayette,14642.0,WV,1622.0
3053,WV,"Gilmer County, WV",Gilmer,2106.0,WV,236.0
3054,WV,"Grant County, WV",Grant,5580.0,WV,389.0
3055,WV,"Greenbrier County, WV",Greenbrier,14416.0,WV,1264.0
3056,WV,"Hampshire County, WV",Hampshire,10253.0,WV,594.0
3057,WV,"Hancock County, WV",Hancock,11814.0,WV,1317.0
3058,WV,"Hardy County, WV",Hardy,5445.0,WV,420.0
3059,WV,"Harrison County, WV",Harrison,31381.0,WV,2709.0
3060,WV,"Jackson County, WV",Jackson,11684.0,WV,1096.0
3061,WV,"Jefferson County, WV",Jefferson,28298.0,WV,1786.0
3062,WV,"Kanawha County, WV",Kanawha,75431.0,WV,7369.0
3063,WV,"Lewis County, WV",Lewis,5649.0,WV,688.0
3064,WV,"Lincoln County, WV",Lincoln,6564.0,WV,729.0
3065,WV,"Logan County, WV",Logan,9820.0,WV,1361.0
3066,WV,"McDowell County, WV",McDowell,3914.0,WV,564.0
3067,WV,"Marion County, WV",Marion,23168.0,WV,2195.0
3068,WV,"Marshall County, WV",Marshall,12260.0,WV,1350.0
3069,WV,"Mason County, WV",Mason,9479.0,WV,877.0
3070,WV,"Mercer County, WV",Mercer,18989.0,WV,1968.0
3071,WV,"Mineral County, WV",Mineral,11323.0,WV,926.0
3072,WV,"Mingo County, WV",Mingo,5884.0,WV,978.0
3073,WV,"Monongalia County, WV",Monongalia,51146.0,WV,3467.0
3074,WV,"Monroe County, WV",Monroe,5648.0,WV,431.0
3075,WV,"Morgan County, WV",Morgan,7857.0,WV,505.0
3076,WV,"Nicholas County, WV",Nicholas,8587.0,WV,984.0
3077,WV,"Ohio County, WV",Ohio,18715.0,WV,1724.0
3078,WV,"Pendleton County, WV",Pendleton,3529.0,WV,181.0
3079,WV,"Pleasants County, WV",Pleasants,2417.0,WV,303.0
3080,WV,"Pocahontas County, WV",Pocahontas,3473.0,WV,354.0
3081,WV,"Preston County, WV",Preston,14394.0,WV,1131.0
3082,WV,"Putnam County, WV",Putnam,25075.0,WV,2005.0
3083,WV,"Raleigh County, WV",Raleigh,27800.0,WV,2724.0
3084,WV,"Randolph County, WV",Randolph,11230.0,WV,1134.0
3085,WV,"Ritchie County, WV",Ritchie,4031.0,WV,368.0
3086,WV,"Roane County, WV",Roane,4490.0,WV,638.0
3087,WV,"Summers County, WV",Summers,4033.0,WV,343.0
3088,WV,"Taylor County, WV",Taylor,7240.0,WV,576.0
3089,WV,"Tucker County, WV",Tucker,3013.0,WV,279.0
3090,WV,"Tyler County, WV",Tyler,2845.0,WV,328.0
3091,WV,"Upshur County, WV",Upshur,8726.0,WV,924.0
3092,WV,"Wayne County, WV",Wayne,14510.0,WV,1328.0
3093,WV,"Webster County, WV",Webster,3016.0,WV,312.0
3094,WV,"Wetzel County, WV",Wetzel,6083.0,WV,664.0
3095,WV,"Wirt County, WV",Wirt,2037.0,WV,245.0
3096,WV,"Wood County, WV",Wood,33221.0,WV,3224.0
3097,WV,"Wyoming County, WV",Wyoming,5901.0,WV,690.0
3098,WI,Wisconsin,Wisconsin,2872609.0,WI,192793.0
3099,WI,"Adams County, WI",Adams,7281.0,WI,766.0
3100,WI,"Ashland County, WI",Ashland,7035.0,WI,651.0
3101,WI,"Barron County, WI",Barron,22413.0,WI,1460.0
3102,WI,"Bayfield County, WI",Bayfield,6711.0,WI,688.0
3103,WI,"Brown County, WI",Brown,132013.0,WI,8441.0
3104,WI,"Buffalo County, WI",Buffalo,5865.0,WI,471.0
3105,WI,"Burnett County, WI",Burnett,6509.0,WI,648.0
3106,WI,"Calumet County, WI",Calumet,25825.0,WI,1271.0
3107,WI,"Chippewa County, WI",Chippewa,30930.0,WI,2048.0
3108,WI,"Clark County, WI",Clark,16615.0,WI,786.0
3109,WI,"Columbia County, WI",Columbia,29438.0,WI,1843.0
3110,WI,"Crawford County, WI",Crawford,6908.0,WI,545.0
3111,WI,"Dane County, WI",Dane,304154.0,WI,15279.0
3112,WI,"Dodge County, WI",Dodge,44729.0,WI,2484.0
3113,WI,"Door County, WI",Door,13886.0,WI,1019.0
3114,WI,"Douglas County, WI",Douglas,20786.0,WI,2100.0
3115,WI,"Dunn County, WI",Dunn,22303.0,WI,1303.0
3116,WI,"Eau Claire County, WI",Eau,55064.0,WI,3235.0
3117,WI,"Florence County, WI",Florence,2016.0,WI,175.0
3118,WI,"Fond du Lac County, WI",Fond,52828.0,WI,3286.0
3119,WI,"Forest County, WI",Forest,3407.0,WI,483.0
3120,WI,"Grant County, WI",Grant,25875.0,WI,1436.0
3121,WI,"Green County, WI",Green,19570.0,WI,985.0
3122,WI,"Green Lake County, WI",Green,8616.0,WI,637.0
3123,WI,"Iowa County, WI",Iowa,12678.0,WI,824.0
3124,WI,"Iron County, WI",Iron,2261.0,WI,286.0
3125,WI,"Jackson County, WI",Jackson,8959.0,WI,918.0
3126,WI,"Jefferson County, WI",Jefferson,42762.0,WI,2451.0
3127,WI,"Juneau County, WI",Juneau,12327.0,WI,953.0
3128,WI,"Kenosha County, WI",Kenosha,82200.0,WI,6299.0
3129,WI,"Kewaunee County, WI",Kewaunee,10172.0,WI,489.0
3130,WI,"La Crosse County, WI",La,61467.0,WI,3515.0
3131,WI,"Lafayette County, WI",Lafayette,9365.0,WI,420.0
3132,WI,"Langlade County, WI",Langlade,8684.0,WI,601.0
3133,WI,"Lincoln County, WI",Lincoln,13805.0,WI,872.0
3134,WI,"Manitowoc County, WI",Manitowoc,37911.0,WI,2508.0
3135,WI,"Marathon County, WI",Marathon,68711.0,WI,3602.0
3136,WI,"Marinette County, WI",Marinette,17981.0,WI,1523.0
3137,WI,"Marquette County, WI",Marquette,7136.0,WI,514.0
3138,WI,"Menominee County, WI",Menominee,1396.0,WI,253.0
3139,WI,"Milwaukee County, WI",Milwaukee,425483.0,WI,37937.0
3140,WI,"Monroe County, WI",Monroe,22075.0,WI,1288.0
3141,WI,"Oconto County, WI",Oconto,18962.0,WI,1279.0
3142,WI,"Oneida County, WI",Oneida,16508.0,WI,1292.0
3143,WI,"Outagamie County, WI",Outagamie,97137.0,WI,5649.0
3144,WI,"Ozaukee County, WI",Ozaukee,45366.0,WI,2597.0
3145,WI,"Pepin County, WI",Pepin,3839.0,WI,241.0
3146,WI,"Pierce County, WI",Pierce,23054.0,WI,1725.0
3147,WI,"Polk County, WI",Polk,22658.0,WI,1750.0
3148,WI,"Portage County, WI",Portage,35475.0,WI,2016.0
3149,WI,"Price County, WI",Price,5785.0,WI,424.0
3150,WI,"Racine County, WI",Racine,90104.0,WI,7051.0
3151,WI,"Richland County, WI",Richland,8551.0,WI,458.0
3152,WI,"Rock County, WI",Rock,78908.0,WI,6027.0
3153,WI,"Rusk County, WI",Rusk,6144.0,WI,437.0
3154,WI,"St. Croix County, WI",St.,46223.0,WI,3516.0
3155,WI,"Sauk County, WI",Sauk,31770.0,WI,2585.0
3156,WI,"Sawyer County, WI",Sawyer,7289.0,WI,621.0
3157,WI,"Shawano County, WI",Shawano,19463.0,WI,1328.0
3158,WI,"Sheboygan County, WI",Sheboygan,57996.0,WI,3514.0
3159,WI,"Taylor County, WI",Taylor,10372.0,WI,533.0
3160,WI,"Trempealeau County, WI",Trempealeau,14512.0,WI,1095.0
3161,WI,"Vernon County, WI",Vernon,14119.0,WI,777.0
3162,WI,"Vilas County, WI",Vilas,9480.0,WI,741.0
3163,WI,"Walworth County, WI",Walworth,52906.0,WI,3416.0
3164,WI,"Washburn County, WI",Washburn,7240.0,WI,537.0
3165,WI,"Washington County, WI",Washington,71445.0,WI,4255.0
3166,WI,"Waukesha County, WI",Waukesha,208246.0,WI,12252.0
3167,WI,"Waupaca County, WI",Waupaca,24028.0,WI,1411.0
3168,WI,"Waushara County, WI",Waushara,10378.0,WI,702.0
3169,WI,"Winnebago County, WI",Winnebago,86270.0,WI,4966.0
3170,WI,"Wood County, WI",Wood,32233.0,WI,2305.0
3171,WY,Wyoming,Wyoming,279462.0,WY,17339.0
3172,WY,"Albany County, WY",Albany,18946.0,WY,780.0
3173,WY,"Big Horn County, WY",Big,5112.0,WY,269.0
3174,WY,"Campbell County, WY",Campbell,21822.0,WY,1617.0
3175,WY,"Carbon County, WY",Carbon,7743.0,WY,368.0
3176,WY,"Converse County, WY",Converse,7677.0,WY,486.0
3177,WY,"Crook County, WY",Crook,3757.0,WY,151.0
3178,WY,"Fremont County, WY",Fremont,18120.0,WY,1206.0
3179,WY,"Goshen County, WY",Goshen,6355.0,WY,284.0
3180,WY,"Hot Springs County, WY",Hot,2136.0,WY,113.0
3181,WY,"Johnson County, WY",Johnson,3960.0,WY,232.0
3182,WY,"Laramie County, WY",Laramie,48231.0,WY,2595.0
3183,WY,"Lincoln County, WY",Lincoln,8907.0,WY,466.0
3184,WY,"Natrona County, WY",Natrona,37529.0,WY,3181.0
3185,WY,"Niobrara County, WY",Niobrara,1217.0,WY,48.0
3186,WY,"Park County, WY",Park,14549.0,WY,831.0
3187,WY,"Platte County, WY",Platte,4418.0,WY,233.0
3188,WY,"Sheridan County, WY",Sheridan,15409.0,WY,801.0
3189,WY,"Sublette County, WY",Sublette,3765.0,WY,294.0
3190,WY,"Sweetwater County, WY",Sweetwater,19308.0,WY,1532.0
3191,WY,"Teton County, WY",Teton,14292.0,WY,912.0
3192,WY,"Uinta County, WY",Uinta,8730.0,WY,582.0
3193,WY,"Washakie County, WY",Washakie,3793.0,WY,211.0
3194,WY,"Weston County, WY",Weston,3688.0,WY,148.0
